step,loss,wall_s,tokens_per_s
505,1.1062155961990356,0.006963874999996733,882267.4157710875
506,1.0633444786071777,0.007643416999997044,803828.968117581
507,1.0867995023727417,0.007092541000019992,866262.175993439
508,1.087369441986084,0.010078833000022769,609594.3845866005
509,1.0985063314437866,0.008434249999993426,728458.3691501662
510,1.0545750856399536,0.007552292000013949,813527.8667705979
511,1.0731253623962402,0.008401957999979004,731258.1186451246
512,1.0986615419387817,0.0074174169999992046,828320.6943873668
513,1.065775990486145,0.007128500000021631,861892.4037288849
514,1.0885158777236938,0.006997749999982261,877996.498876864
515,1.0823131799697876,0.006920083000011346,887850.6225994582
516,1.096509337425232,0.006797249999976884,903894.9575226591
517,1.0555328130722046,0.00817108400002553,751919.8187144819
518,1.0909584760665894,0.007449082999983148,824799.5088810126
519,1.0679320096969604,0.0073799170000370395,832529.6883378449
520,1.0568244457244873,0.007184125000037511,855218.9723825685
521,1.079505205154419,0.007085458000005929,867128.1376581244
522,1.074620246887207,0.00979525000002468,627242.7962517056
523,1.0596094131469727,0.009197041999982503,668040.8766222541
524,1.0125821828842163,0.008349458999987291,735856.0596572007
525,1.0359538793563843,0.010679666999976689,575298.8365661036
526,1.0001615285873413,0.008503292000000329,722543.6924898925
527,1.0698288679122925,0.007271500000001652,844942.5840608684
528,1.0737271308898926,0.007220708000033937,850886.0903904608
529,1.0551307201385498,0.007115000000055716,863527.758250441
530,1.0824040174484253,0.014891541999986657,412583.1965558372
531,1.0601727962493896,0.013549124999997275,453461.01685542316
532,1.015487551689148,0.008797749999985172,698360.3762337365
533,1.0457931756973267,0.008111291999966852,757462.5596051909
534,1.0542404651641846,0.008784291000040412,699430.3808892185
535,1.075842022895813,0.007384916999967572,831966.0193915488
536,1.008925437927246,0.007144707999998445,859937.1730798987
537,1.0733526945114136,0.007380207999972299,832496.8618801883
538,1.055768609046936,0.0068878339999969285,892007.5599967624
539,1.0728095769882202,0.006949540999983128,884087.1648954825
540,1.0686570405960083,0.007101332999980059,865189.6763631917
541,1.020386815071106,0.006973042000026908,881107.5567845843
542,1.0251864194869995,0.00812100000001692,756557.0742503632
543,1.009278655052185,0.007146832999978869,859681.4840948663
544,1.012284278869629,0.007058416999996098,870450.130674257
545,1.0570564270019531,0.006820040999969024,900874.3495864476
546,1.0775609016418457,0.0067694159999973635,907611.5280849031
547,1.0197999477386475,0.007043624999994336,872278.1238360845
548,0.980937659740448,0.006812708000040857,901844.0244265795
549,1.0518444776535034,0.006782375000000229,905877.3659669057
550,1.015254020690918,0.007194207999987157,854020.3452570413
551,1.0563138723373413,0.00844712499997513,727348.0622126568
552,1.0643138885498047,0.008511749999968288,721825.7115191225
553,1.0261949300765991,0.008443666999994548,727645.9386666915
554,0.9946183562278748,0.007738416999984565,793960.8320425553
555,0.9871894717216492,0.007241834000012659,848403.8711725869
556,1.110667109489441,0.007160249999969892,858070.5980972501
557,1.0010173320770264,0.006856874999982665,896035.0013695062
558,0.9677959084510803,0.00688045799995507,892963.8114265244
559,0.9790630340576172,0.0068466250000369655,897376.4445937711
560,1.0009207725524902,0.006708458000048267,915858.756208326
561,0.9818633198738098,0.006779792000031648,906222.4917772285
562,1.0141969919204712,0.007775041999991572,790220.8116697839
563,0.950489342212677,0.009143375000007836,671961.9396551858
564,0.9823554158210754,0.008194750000029671,749748.3144669153
565,1.0897719860076904,0.007614957999976468,806833.0777423836
566,0.9594473838806152,0.007638332999988506,804363.988845373
567,0.9639623761177063,0.008271291999960795,742810.192171806
568,0.9871268272399902,0.00832137499997998,738339.5172089686
569,0.9947549700737,0.007244041000035395,848145.3928780883
570,0.9861524701118469,0.007635666999988189,804644.8332554974
571,0.9911115169525146,0.007073708999996597,868568.3847049625
572,0.9993575215339661,0.007063000000016473,869885.3178515745
573,0.9803268313407898,0.007030291000035049,873932.5299577741
574,0.9565271735191345,0.008233584000038263,746212.0991261457
575,0.9956312775611877,0.0071429999999850224,860142.7971458607
576,0.9762892127037048,0.00711049999995339,864074.2563870718
577,1.0397082567214966,0.006957041000021036,883134.0795578784
578,1.0145708322525024,0.006915957999979128,888380.178135631
579,0.9701724648475647,0.006816291999996338,901369.8356824063
580,0.9985978007316589,0.00677445799999532,906936.0235171942
581,0.9687603116035461,0.006917999999984659,888117.9531676243
582,1.0146055221557617,0.006790292000005138,904821.1770562078
583,0.9644729495048523,0.006720083000004706,914274.4219075415
584,0.9292802214622498,0.008240749999970376,745563.2072350316
585,1.0099155902862549,0.008680792000006932,707769.5214901007
586,0.9600246548652649,0.008410834000017076,730486.4178733674
587,0.9480986595153809,0.007470333000014762,822453.2962570556
588,0.9772140383720398,0.008296250000000782,740575.5612474817
589,0.9071571826934814,0.007424458000002687,827535.1547544315
590,0.9783385396003723,0.007032041999991634,873714.9180859997
591,0.933699369430542,0.0069067499999846405,889564.5564141837
592,0.9600774645805359,0.006836540999984209,898700.0882484566
593,0.9155829548835754,0.009531625000022359,644591.0324824558
594,0.9662020802497864,0.007676000000003569,800416.8837932703
595,0.9118736386299133,0.007085291999999299,867148.4534442064
596,0.9630764126777649,0.006952791000003344,883673.9087938995
597,0.961092472076416,0.007134082999982638,861217.9028495956
598,0.9602751135826111,0.006975582999984908,880786.5951868529
599,0.9036462903022766,0.006772334000004321,907220.4649085648
600,0.9224900603294373,0.006870875000004162,894209.2528238803
601,0.9390661716461182,0.00808604200000218,759827.86139354
602,0.9298656582832336,0.008812083000009352,697224.4814300409
603,0.943088710308075,0.00891575000002831,689117.5728324023
604,0.9368791580200195,0.007371082999952705,833527.4477358919
605,0.9435594081878662,0.007286250000049677,843232.1152798918
606,0.921536922454834,0.0070101660000432275,876441.44232278
607,0.9563565254211426,0.006933040999967943,886191.2110469863
608,0.9497313499450684,0.007112917000029029,863780.6402035797
609,0.9618248343467712,0.009758707999992566,629591.5401920705
610,0.9215112328529358,0.008480792000000292,724460.6399968055
611,0.9113831520080566,0.00900366700000177,682388.6312097941
612,0.921459972858429,0.008235000000013315,746083.7887055333
613,0.917661190032959,0.007133458999987852,861293.2379663867
614,0.9117692112922668,0.006903792000002795,889945.6994065742
615,0.9118607044219971,0.006819082999982129,901000.9117085247
616,0.9190719723701477,0.006929624999997941,886628.0642894566
617,0.8902544975280762,0.007200667000006433,853254.2888033165
618,0.9573869705200195,0.00829900000002226,740330.1602582865
619,0.9455072283744812,0.006962459000021681,882446.8481582251
620,0.9112152457237244,0.0073154160000399315,839870.2138014383
621,0.9303412437438965,0.006960249999963253,882726.9135494325
622,0.9000981450080872,0.007018917000038982,875348.7183230513
623,0.8942473530769348,0.007355958999994527,835241.1969675975
624,0.906945526599884,0.006917874999999185,888134.0006867317
625,0.9170095324516296,0.00827508399999033,742469.8045369908
626,0.8747360110282898,0.008103791999985788,758163.5856412374
627,0.8668461441993713,0.008309957999983908,739353.9173136492
628,0.8830063939094543,0.007361416999970061,834621.9212992537
629,0.914325475692749,0.007561375000022963,812550.6273635868
630,0.9211776852607727,0.006780332999994698,906150.1846597806
631,0.8813486099243164,0.006941124999968906,885159.1060566584
632,0.9242249131202698,0.006960084000013467,882747.966833175
633,0.8899328112602234,0.006866750000028787,894746.4229765526
634,0.8994507789611816,0.006808375000048272,902417.9778517544
635,0.9295592308044434,0.0068862080000258175,892218.1845185282
636,0.8833193778991699,0.006909667000002173,889189.0159103279
637,0.9376535415649414,0.008416583999974137,729987.3677989645
638,0.8703652024269104,0.007157333000009203,858420.3082338212
639,0.9059405326843262,0.00694808399998692,884272.5562920031
640,0.919873058795929,0.00690279200000532,890074.6248757408
641,0.8885579109191895,0.006759165999994821,908987.8840088715
642,0.9344834685325623,0.006770333000019946,907488.5976778247
643,0.8803062438964844,0.006913125000039599,888744.2365015541
644,0.8671641945838928,0.00818712500000629,750446.58533921
645,0.8752499222755432,0.0072289169999635305,849919.8427691169
646,0.8637483716011047,0.007986458000004859,769302.2363601313
647,0.8917133212089539,0.007329292000008536,838280.1503873559
648,0.8613476157188416,0.0069584170000212,882959.4432155016
649,0.8818153738975525,0.007150082999999086,859290.7243175758
650,0.8788208961486816,0.008139457999959632,754841.4157343734
651,0.850398063659668,0.009365999999999985,655989.7501601548
652,0.9046485424041748,0.008590041999980258,715246.7939055619
653,0.8375013470649719,0.017345125000019834,354220.56629704166
654,0.8963095545768738,0.007678375000011783,800169.306655454
655,0.8492903709411621,0.007672249999984615,800808.1071409717
656,0.873919665813446,0.008137417000000369,755030.742556234
657,0.8538802266120911,0.007403667000005498,829859.0414716704
658,0.8810162544250488,0.007067708000022321,869305.8626616431
659,0.8984768986701965,0.007230082999967635,849782.7756648856
660,0.8616454005241394,0.00707441600002312,868481.5820811103
661,0.8684188723564148,0.007226542000012159,850199.1685635622
662,0.8911221623420715,0.006980917000021236,880113.60111878
663,0.8527374267578125,0.0068693749999511056,894404.5127895523
664,0.8881306648254395,0.006890957999985403,891603.170417381
665,0.8679883480072021,0.006852625000021817,896590.7225304813
666,0.8431451916694641,0.008242042000006222,745446.334779095
667,0.8445882797241211,0.007306209000034869,840928.5855319329
668,0.8758602142333984,0.007465749999994387,822958.1756695067
669,0.8352784514427185,0.006931875000020682,886340.2758967334
670,0.8248130679130554,0.0068425000000047476,897917.4278400785
671,0.8916271328926086,0.0069169589999660275,888251.6146228677
672,0.8495879173278809,0.006843666999998277,897764.3126121635
673,0.832802951335907,0.00742737500002022,827210.1516327469
674,0.8684256672859192,0.0069193329999848174,887946.8584635949
675,0.8679885864257812,0.006941250000011223,885143.1658548628
676,0.8560619354248047,0.008172500000000582,751789.5380849878
677,0.9170294404029846,0.007326750000004267,838570.989865414
678,0.809577465057373,0.006966417000001002,881945.4821609325
679,0.8380856513977051,0.006776500000000851,906662.7314984474
680,0.853090226650238,0.006971250000049167,881334.0505586038
681,0.8261281847953796,0.006894291999969937,891172.0014218707
682,0.7798213958740234,0.00689087500001051,891613.9096980614
683,0.8336411118507385,0.0067897079999852394,904899.0030224212
684,0.8765406012535095,0.006847499999992124,897261.7743712402
685,0.813999354839325,0.00703699999996843,873099.3321056649
686,0.7940924763679504,0.006795500000009724,904127.7315857859
687,0.855756938457489,0.006849500000043918,896999.7810001614
688,0.8380658030509949,0.006850084000006973,896923.3078008599
689,0.8217460513114929,0.006759124999973665,908993.3978176079
690,0.7809656262397766,0.006763791000025776,908366.328879261
691,0.7905316352844238,0.019990708000023005,307342.79146055906
692,0.8299949169158936,0.01715524999997342,358141.09383480385
693,0.8060822486877441,0.009078124999973625,676791.7383840661
694,0.8261650204658508,0.008437458000003062,728181.4025027171
695,0.8425931930541992,0.00797779200001969,770137.9028163226
696,0.8155508041381836,0.007032499999979791,873658.016355159
697,0.807229220867157,0.007166790999974637,857287.4526439718
698,0.8257309794425964,0.006899125000018103,890547.7143817338
699,0.833369255065918,0.0069930000000226755,878592.8785900297
700,0.7967579960823059,0.008179167000037069,751176.7396327957
701,0.8238531947135925,0.00903029199997718,680376.6699920142
702,0.8397932648658752,0.008620166000014251,712747.2951205166
703,0.7972893714904785,0.0176462919999949,348175.1293700555
704,0.7914972305297852,0.007397374999982276,830564.896333459
705,0.7982645034790039,0.00725137500000983,847287.5833882086
706,0.8237320780754089,0.007098124999970423,865580.6991318977
707,0.7862479090690613,0.006971874999976535,881255.0425847679
708,0.7923698425292969,0.007076750000010179,868195.1460756933
709,0.8265430331230164,0.006902499999966949,890112.278164349
710,0.7935299873352051,0.008307542000011381,739568.9362740006
711,0.8075006604194641,0.007252875000006043,847112.3519976398
712,0.8046271204948425,0.006937708000009479,885595.0697249877
713,0.8012712001800537,0.006980499999997392,880166.1772082653
714,0.8432946801185608,0.008196916999963832,749550.1052440947
715,0.8125743865966797,0.007159124999986943,858205.4371185313
716,0.8089561462402344,0.006982417000017449,879924.5304290256
717,0.785876452922821,0.006947459000002709,884352.1062877239
718,0.7673088908195496,0.006829417000005833,899637.5532486525
719,0.7889043688774109,0.0069048749999751635,889806.1152478646
720,0.7864616513252258,0.00811087499999985,757501.5026122475
721,0.7933716773986816,0.0071454159999575495,859851.9666365823
722,0.8083412051200867,0.006977291999987756,880570.8575778084
723,0.7978200912475586,0.0068127079999840134,901844.0244341042
724,0.7685649991035461,0.0067833749999977044,905743.8222127007
725,0.8138582110404968,0.006772875000024214,907147.998446455
726,0.7743657231330872,0.006878249999999753,893250.4634173258
727,0.776886522769928,0.006866417000026104,894789.8154127025
728,0.7836230397224426,0.006795917000033569,904072.2539680299
729,0.7456700205802917,0.007748291000041263,792949.0515995438
730,0.7720233798027039,0.008273374999987482,742623.1737361471
731,0.8091337084770203,0.007374666999965029,833122.3633594757
732,0.7645907402038574,0.007016749999991134,875619.0544066359
733,0.7887226939201355,0.008087916999954814,759651.7125527285
734,0.7664794921875,0.008126833999995142,756013.9655865583
735,0.7809650301933289,0.007668041000044923,801247.6719887133
736,0.7504251003265381,0.007114375000014661,863603.6194307073
737,0.7791374325752258,0.007000957999991897,877594.1806831453
738,0.8208032250404358,0.00715066600002956,859220.665595988
739,0.804253876209259,0.007056207999994513,870722.6317598316
740,0.7776009440422058,0.008871666999993977,692541.7737167289
741,0.7583931088447571,0.007765500000004977,791191.809928023
742,0.734786331653595,0.00802299999998013,765798.3298037164
743,0.7901900410652161,0.007074708000004648,868445.7365584506
744,0.7599639892578125,0.0069758340000021235,880754.9032844144
745,0.7483067512512207,0.009602125000014894,639858.364683908
746,0.7417007088661194,0.008409416000006331,730609.5928653517
747,0.7155094742774963,0.008484082999984821,724179.6196490525
748,0.7691211700439453,0.007317791999980727,839597.5179420488
749,0.7865394949913025,0.006903958999998849,889924.1724930614
750,0.7662720680236816,0.008095125000011194,758975.3092128292
751,0.7611756324768066,0.008976541999970777,684450.6492611521
752,0.728550910949707,0.008353375000012875,735511.0958134324
753,0.7639489769935608,0.02241500000002361,274102.1637293566
754,0.7480804324150085,0.00755604199997606,813124.1197467492
755,0.7443490624427795,0.007324707999998736,838804.7687363182
756,0.7735476493835449,0.007014417000050344,875910.285909136
757,0.7729533314704895,0.006948625000006814,884203.709366094
758,0.7461511492729187,0.006941166999979487,885153.7500852749
759,0.7453396320343018,0.006915583000022707,888428.3508678627
760,0.7569805979728699,0.00837520800001812,733593.7208946581
761,0.760784924030304,0.007202957999993487,852982.8995262163
762,0.7694883346557617,0.007024124999986725,874699.6956932873
763,0.7921319007873535,0.0069072500000402215,889500.1628671646
764,0.762330949306488,0.006945332999976017,884622.8107451746
765,0.7850363850593567,0.006829709000044204,899599.0897943432
766,0.7222104668617249,0.006885709000016504,892282.8426216202
767,0.788611888885498,0.0067852919999609185,905487.9288961164
768,0.7744857668876648,0.007375958000011451,832976.5435202399
769,0.7181218266487122,0.007101874999989377,865123.6469255218
770,0.7173605561256409,0.008492541999999048,723458.3002357467
771,0.7525351643562317,0.007210667000038029,852070.9665232906
772,0.7310934066772461,0.007387665999999626,831656.4392597487
773,0.7242849469184875,0.008405375000052118,730960.8435033421
774,0.7009017467498779,0.007105707999983224,864656.9771815146
775,0.7591772675514221,0.0071871670000405175,854856.9971958859
776,0.7784185409545898,0.01000749999997197,613939.5453427138
777,0.7088358998298645,0.008445749999964391,727466.4772253387
778,0.7227587699890137,0.007177333000015551,856028.2767967834
779,0.7420547604560852,0.00834220799998775,736495.661581325
780,0.739533007144928,0.006985625000027085,879520.4437650429
781,0.7401723861694336,0.007365083000024697,834206.4848392608
782,0.7316195964813232,0.007133624999994481,861273.1956059862
783,0.6964389681816101,0.007104625000010856,864788.781954095
784,0.7580844759941101,0.006993791000013516,878493.5094554764
785,0.6795341372489929,0.006834500000024946,898968.4687947289
786,0.7409637570381165,0.007209834000036608,852169.411940525
787,0.7315266132354736,0.008403333999922324,731138.3791310439
788,0.7233185768127441,0.0082534170001054,744418.9479244218
789,0.7152048945426941,0.007363583999904222,834376.3037238272
790,0.7286304831504822,0.007797374999995554,787957.4856927495
791,0.7427189946174622,0.007195667000019057,853847.1833095845
792,0.6724818348884583,0.006849375000001601,897016.1511084682
793,0.6946457028388977,0.00689937499998905,890515.4452410184
794,0.7013177871704102,0.007032834000028743,873616.5249990104
795,0.7145082950592041,0.006801792000032947,903291.3679174898
796,0.7745512127876282,0.008197958999971888,749454.833821573
797,0.7120116353034973,0.00779654199993729,788041.6728402692
798,0.7184850573539734,0.006865417000085472,894920.1483207078
799,0.7051580548286438,0.006809040999996796,902329.711335692
800,0.6852812767028809,0.0068443750000142245,897671.445528223
801,0.7264103889465332,0.008413750000045184,730233.2491418221
802,0.6820249557495117,0.008885958999940158,691427.9032844262
803,0.729708194732666,0.008386540999936187,732602.3923387186
804,0.714545488357544,0.0073461250000264045,836359.3050727991
805,0.6819154620170593,0.00821720799990544,747699.2185266215
806,0.7333001494407654,0.007576207999932194,810959.7835823657
807,0.733966052532196,0.007112416999916604,863841.3636422106
808,0.7068732380867004,0.007620834000022114,806210.9737572254
809,0.6899318695068359,0.007196916999987479,853698.8824535129
810,0.6808927655220032,0.006907749999982116,889435.7786567126
811,0.7076717019081116,0.006935291999980109,885903.578395491
812,0.6908031105995178,0.006820249999918815,900846.7431652998
813,0.6975276470184326,0.007154707999916354,858735.2551734927
814,0.7367780208587646,0.006971917000100802,881249.7337405434
815,0.6721493601799011,0.007706416999894827,797257.66203462
816,0.7386600375175476,0.00820291700006237,749001.8489707118
817,0.6768202781677246,0.00709637499994642,865794.1554732366
818,0.6956784129142761,0.007348875000047883,836046.3336170458
819,0.7216007113456726,0.008126833000005718,756014.0586124604
820,0.6829919219017029,0.00815045799993186,753822.66862198
821,0.6840696930885315,0.007413417000066147,828767.6249623054
822,0.6902979016304016,0.007214750000002823,851588.7591389301
823,0.7059672474861145,0.007088625000051252,866740.7289785505
824,0.7133187651634216,0.006937416000027952,885632.3449502301
825,0.6871547102928162,0.006979833000059443,880250.2867830326
826,0.698329508304596,0.007396167000024434,830700.5507014245
827,0.6901681423187256,0.006977250000090862,880576.158217061
828,0.6960343718528748,0.006949500000018816,884092.3807444227
829,0.6570968627929688,0.00694116700003633,885153.7500780261
830,0.6761572957038879,0.00685041699989597,896879.7082124056
831,0.6445958614349365,0.00679333300001872,904416.1385851495
832,0.6838674545288086,0.006749124999942069,910340.2292967958
833,0.6894926428794861,0.006688208000014129,918631.7171934576
834,0.6592750549316406,0.006889915999977347,891738.0124837806
835,0.7048478126525879,0.006661792000045352,922274.3670108842
836,0.6422630548477173,0.008440790999998171,727893.8668190376
837,0.6526336669921875,0.007309624999948028,840535.595197248
838,0.6814661026000977,0.0069132920000356535,888722.7676725233
839,0.6833403706550598,0.0069738749999714855,881002.3122044948
840,0.6665693521499634,0.006832417000055102,899242.5374432576
841,0.6313825249671936,0.006823583000027611,900406.721802188
842,0.7093968987464905,0.006791666000026453,904638.1256051268
843,0.6533456444740295,0.006872625000028165,893981.5572615734
844,0.6696529388427734,0.007004374999951324,877166.056934801
845,0.6814703345298767,0.006841916000098536,897994.070653822
846,0.6586727499961853,0.007205165999948804,852721.5056590863
847,0.6613204479217529,0.006813291999947069,901766.7230536621
848,0.6808791756629944,0.006926790999955301,886990.8158106181
849,0.6964638829231262,0.0067495420000796,910283.9866656939
850,0.6855371594429016,0.006822707999958766,900522.1973499573
851,0.6868422627449036,0.008713124999985666,705143.1030784141
852,0.6549394130706787,0.00958620799997334,640920.7895360801
853,0.6813871264457703,0.008727416999931847,703988.3621978849
854,0.6255865693092346,0.007814999999936845,786180.4222712286
855,0.6968574523925781,0.008490209000001414,723657.097251549
856,0.7073845863342285,0.0071897080000553615,854554.8720410747
857,0.6818835735321045,0.007300708999991912,841562.1003394063
858,0.6870000958442688,0.006932416999916313,886270.9788049635
859,0.6644426584243774,0.006968583000002582,881671.3526979192
860,0.6578136086463928,0.006929750000040258,886612.071137387
861,0.6623644232749939,0.009905915999979698,620235.4229545852
862,0.6762428283691406,0.008865042000024914,693059.3222212296
863,0.657465934753418,0.009235417000013513,665265.0335107782
864,0.6377004981040955,0.008379500000046392,733217.9724286634
865,0.6431877017021179,0.0070952500000203145,865931.4329984721
866,0.670427143573761,0.006924333000029037,887305.6798357669
867,0.6609127521514893,0.006928708000032202,886745.4076534102
868,0.6727126240730286,0.006805957999972634,902738.4535762202
869,0.6633388996124268,0.007317833999991308,839592.6991521396
870,0.647956371307373,0.008104084000024159,758136.2680818319
871,0.6585116982460022,0.0072462910000012926,847882.0406189738
872,0.6549402475357056,0.00700387500000943,877228.6769812037
873,0.6518482565879822,0.006962625000028311,882425.8092278441
874,0.6475240588188171,0.00691166699994028,888931.7150338821
875,0.6612029671669006,0.0068363750000344226,898721.9103646397
876,0.6875753402709961,0.0068335419999812075,899094.4959461574
877,0.6295444965362549,0.006793875000084881,904343.9862999007
878,0.6167903542518616,0.0068048330000465285,902887.6976052152
879,0.6340499520301819,0.006855374999986452,896231.0595718166
880,0.6567635536193848,0.008138166999970053,754961.1601755787
881,0.6228963732719421,0.007082291000074292,867515.8928001617
882,0.619880199432373,0.00746041700006117,823546.4585893287
883,0.650603711605072,0.006878708999920491,893190.8589345787
884,0.6618078351020813,0.0074592910000319534,823670.7751411871
885,0.628244936466217,0.0071556670000063605,858620.167762773
886,0.6710047125816345,0.006864124999992782,895088.5946870811
887,0.6796218752861023,0.006852041999991343,896667.0081718359
888,0.6803207397460938,0.006932415999926889,886271.1066480714
889,0.6411454081535339,0.006760708000001614,908780.5596689775
890,0.6855130791664124,0.008289750000017193,741156.2471711761
891,0.6328377723693848,0.006959875000006832,882774.4751154251
892,0.6533309817314148,0.006976874999963911,880623.4883141493
893,0.6373536586761475,0.007458041999939269,823808.7154845777
894,0.6392598748207092,0.008241125000040483,745529.281496133
895,0.6430041193962097,0.011296666000021105,543877.2820218392
896,0.6448386311531067,0.008514834000038718,721564.2724182365
897,0.6563007235527039,0.008374291999984962,733673.9631256032
898,0.6351502537727356,0.008092790999967292,759194.2013607953
899,0.6339702010154724,0.008347707999973863,736010.4114829168
900,0.6344358325004578,0.017795750000004773,345250.97284454724
901,0.6121828556060791,0.016113292,381300.109251418
902,0.6540945768356323,0.00837362499999017,733732.4038283554
903,0.6361522674560547,0.008588832999976148,715347.4750314812
904,0.6533145904541016,0.008341083999994225,736594.9078086558
905,0.6743793487548828,0.008413750000045184,730233.2491418221
906,0.5987081527709961,0.008482833000016399,724286.3321708824
907,0.6117903590202332,0.008302375000084794,740029.2085020551
908,0.6274997591972351,0.008259666000071775,743855.7442815012
909,0.6296117305755615,0.008152042000006077,753676.1954851828
910,0.6114091277122498,0.008321125000065877,738361.699884494
911,0.6627697348594666,0.008807499999988977,697587.2835660165
912,0.6325870156288147,0.00830883300000096,739454.0244098408
913,0.6109018325805664,0.008547499999963293,718806.6686196415
914,0.6452876925468445,0.008338374999993903,736834.2153002825
915,0.6619930863380432,0.008137166999972578,755053.9395370287
916,0.6131477355957031,0.008206958999949165,748632.9589361975
917,0.5842180848121643,0.00739579200001117,830742.670966236
918,0.6444286704063416,0.007992416999968555,768728.6586803683
919,0.6304118037223816,0.008434832999910213,728408.0194670601
920,0.6411080956459045,0.007454792000089583,824167.8640968344
921,0.6603960394859314,0.007024583999964307,874642.541114352
922,0.6354787945747375,0.007101207999994585,865204.9059828531
923,0.6174201965332031,0.007026666000001569,874383.38466616
924,0.6113696098327637,0.006803209000054267,903103.2267200657
925,0.6260014176368713,0.006915791999972498,888401.5019573221
926,0.6121211647987366,0.006861957999944934,895371.2628449933
927,0.6037304997444153,0.009631666000018413,637895.8738797893
928,0.6228084564208984,0.00839158300004783,732162.2153966635
929,0.6113666296005249,0.008571208000034858,716818.4461250985
930,0.5991094708442688,0.007446707999974933,825062.5645615058
931,0.5994873046875,0.007265041000096062,845693.782033544
932,0.6624240279197693,0.006914499999993495,888567.5030740878
933,0.6437583565711975,0.00686287500002436,895251.6255910521
934,0.6232993006706238,0.00694454200004202,884723.5713979156
935,0.6571791768074036,0.0070238749999589345,874730.8287855239
936,0.6086212992668152,0.006778832999998485,906350.6948764445
937,0.6560367941856384,0.006851625000081185,896721.5806363015
938,0.5969675779342651,0.006725125000002663,913588.9667474682
939,0.624945878982544,0.008380500000043867,733130.4814710149
940,0.6125591993331909,0.00734516700003951,836468.3879845007
941,0.6127439141273499,0.007139457999983279,860569.5278289178
942,0.6105383038520813,0.00699329199994736,878556.1935703882
943,0.62143874168396,0.006821333000061713,900703.7187518062
944,0.6456063389778137,0.006803958999967108,903003.6777161211
945,0.6335480213165283,0.013859334000017043,443311.3452632316
946,0.6046023368835449,0.011610125000061089,529193.2688035376
947,0.6169714331626892,0.009234999999989668,665295.0730922441
948,0.5885297656059265,0.008917541999949208,688979.0931217363
949,0.6583718657493591,0.007347417000005407,836212.2362179087
950,0.5942036509513855,0.007027125000035994,874326.2714080836
951,0.6194853782653809,0.007967417000031674,771140.759919504
952,0.5732683539390564,0.007669792000001507,801064.7485614724
953,0.6098414063453674,0.008221416000083082,747316.5206502033
954,0.6077626347541809,0.008238708000021688,745747.9983492346
955,0.6147871613502502,0.007209041999999499,852263.0330077737
956,0.6010617613792419,0.00696708399993895,881861.0483315312
957,0.6165644526481628,0.006916708999938237,888283.7199099837
958,0.5947627425193787,0.006812542000034227,901865.9995004995
959,0.6360207200050354,0.006878458999949544,893223.322265215
960,0.6010868549346924,0.006892583000080776,891392.9654424178
961,0.6064720749855042,0.006778250000024855,906428.6504595538
962,0.6185969114303589,0.006854291000081503,896372.797701023
963,0.6114329695701599,0.006758958999967035,909015.7226919065
964,0.6189679503440857,0.00721145800002887,851977.505793614
965,0.5971736311912537,0.006944332999978542,884750.198473919
966,0.5803625583648682,0.00680408300002,902987.2210527032
967,0.6391980051994324,0.007336499999951229,837456.5528577446
968,0.6143531799316406,0.006983249999962027,879819.5682573887
969,0.571679949760437,0.0069264580000663045,887033.4592285387
970,0.6086565852165222,0.006800999999995838,903396.5593300632
971,0.6261460781097412,0.006694375000051878,917785.4541988441
972,0.6320607662200928,0.00673554200000126,912176.0357219732
973,0.6084693074226379,0.006782792000080917,905821.6734239681
974,0.6023409366607666,0.008367083000052844,734306.0897042848
975,0.6001430749893188,0.006989999999973406,878969.9570848892
976,0.6188709735870361,0.0071374159999777476,860815.7349969731
977,0.6419979929924011,0.0070138329999736015,875983.2177388775
978,0.5941853523254395,0.006811875000039436,901954.3077294329
979,0.595789909362793,0.00682112499998766,900731.1843737089
980,0.6011406779289246,0.006842249999976957,897950.2356711157
981,0.6169306635856628,0.006769916999928682,907544.3613362947
982,0.5747509002685547,0.0067500420000214945,910216.5586496255
983,0.5828254818916321,0.007653624999989006,802756.8635788695
984,0.6300082206726074,0.007149000000026717,859420.8980244844
985,0.5984683632850647,0.008253416999991714,744418.9479346758
986,0.5804103016853333,0.007223041999964153,850611.1414042023
987,0.5723560452461243,0.009563208999907147,642462.1693470941
988,0.5930877923965454,0.008199166000053992,749344.5064973122
989,0.5876486897468567,0.0075259999999843785,816369.9176206156
990,0.5928478837013245,0.007088250000037988,866786.5834256795
991,0.5995237827301025,0.006933708000019578,886105.9623483786
992,0.5781989693641663,0.006925916000000143,887102.8756340494
993,0.5939632058143616,0.006968665999920631,881660.8515991406
994,0.5608314871788025,0.008160250000059932,752918.1091210289
995,0.6024156212806702,0.007144417000063186,859972.1992635175
996,0.5816707015037537,0.007031791000031262,873746.105362444
997,0.5618788003921509,0.006952416999979505,883721.4453647
998,0.5769460201263428,0.006920291000028556,887823.9368799155
999,0.5739668607711792,0.006814666999957808,901584.7729666086
1000,0.6185775399208069,0.006776541000022007,906657.2459282762
1001,0.5696395039558411,0.008495292000020527,723224.1104820358
1002,0.609808623790741,0.00785099999995964,782575.4680972595
1003,0.617692232131958,0.008186333000026025,750519.1885036277
1004,0.5629701018333435,0.00754400000005262,814422.0572583702
1005,0.591271162033081,0.00706324999998742,869854.5287241628
1006,0.5895135998725891,0.007094916999903944,865972.0755131007
